artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
Soundgarden,A Thousand Days Before,2cytwug9bIKC1fIv6lCERP,31,2012,alt-rock,0.416,0.905,5,-5.291,1,0.0575,8.15e-05,0.00862,0.0761,0.158,114.742,263080,4,2
Japandroids,Continuous Thunder,1ZddR6Xh1nOOyTBpVBxtCc,29,2012,alt-rock,0.309,0.963,0,-5.529,1,0.142,0.00437,0.0518,0.186,0.0391,120.136,299074,4,2
The Shins,Fall Of '82,0oaNUiiRb6cGRYzf0wsqPd,29,2012,alt-rock,0.687,0.578,9,-6.686,1,0.0239,0.0106,3.78e-05,0.192,0.751,97.0,228347,4,1
Caifanes,No Dejes Que...,1W4eq1XFSjt2LHngDUNr7s,26,2012,alt-rock,0.608,0.958,2,-3.932,1,0.0411,0.1,1.19e-05,0.223,0.751,134.028,279907,4,1
Ty Segall,Easy Ryder,5fc3OtAHC5Od69c30s7N11,32,2012,alt-rock,0.482,0.495,2,-8.404,1,0.0357,5.04e-05,0.241,0.254,0.648,122.626,143693,4,1
Evans Blue,Alone Not Lonely,665YI5CdIvb1WKz9O6Ylc3,31,2012,alt-rock,0.523,0.919,0,-3.003,1,0.042,0.00165,9.6e-06,0.0376,0.677,104.003,204151,4,1
Saint Motel,Balsa Wood Bones,549129dOH5XJQhIu39akdX,28,2012,alt-rock,0.569,0.324,4,-10.208,1,0.027,0.485,0.000653,0.0847,0.225,86.921,212747,4,2
Incubus,Pardon Me,1ADZ01bPFzS0xLgUHUnbhB,26,2012,alt-rock,0.578,0.849,1,-5.269,0,0.0676,0.00141,0.00626,0.129,0.278,152.038,224320,4,2
Bomba Estéreo,Sintiendo,2o20w9Gw8QFovCo8N2d3Fe,29,2012,alt-rock,0.7,0.711,4,-11.079,0,0.0387,0.175,0.00153,0.124,0.351,120.01,238840,4,1
WALK THE MOON,Burning Down The House - Live,4pvZP3I6ENPO1XrAiCIRuS,29,2012,alt-rock,0.508,0.788,11,-4.875,1,0.0465,0.000672,0.000989,0.943,0.188,102.071,230427,4,2
for KING & COUNTRY,Missing,3VMiZ2YucYBybpgP9wuSif,29,2012,alt-rock,0.436,0.869,10,-4.559,0,0.0542,0.000365,3.35e-06,0.119,0.155,150.001,256293,4,2
Band Of Skulls,You're Not Pretty But You Got It Goin' On,58s2KEqBkwAAJzQvwkJQmO,26,2012,alt-rock,0.387,0.871,4,-6.633,0,0.0532,0.0128,0.0542,0.105,0.344,80.381,184787,4,2
HELLYEAH,Band of Brothers,1Z4eNYsSuC9LJYjXUCEZI6,30,2012,alt-rock,0.361,0.955,5,-4.649,0,0.0835,0.000993,6.74e-05,0.0554,0.416,92.016,285387,4,2
Hinder,Anyone But You,30TX2kLofBWavqdji1Qpux,27,2012,alt-rock,0.557,0.696,8,-5.585,1,0.0252,0.0287,0.0,0.107,0.52,142.007,250987,4,1
Garbage,Blood for Poppies,5zLOo5CnYIf9eQ4bD5wKaU,34,2012,alt-rock,0.516,0.936,7,-5.342,0,0.0337,0.000264,0.494,0.729,0.645,90.994,219667,4,3
Brandon Heath,Love Does,3gotHhn9ERCzVpDTUjGXDe,29,2012,alt-rock,0.461,0.677,9,-5.421,0,0.0287,0.11,1.41e-05,0.12,0.439,155.893,230587,4,2
Passion Pit,Love Is Greed,3V0ak0F8fLXmp3hYAEQKZH,29,2012,alt-rock,0.541,0.77,2,-6.03,1,0.0298,0.0426,1.18e-06,0.218,0.24,101.066,260280,4,2
Eve 6,Victoria,3vqVvRKSVkjNluG8oE3e2s,26,2012,alt-rock,0.572,0.872,11,-4.535,1,0.0426,0.00443,0.0,0.0987,0.537,118.978,195333,4,1
The Be Good Tanyas,Scattered Leaves,0OWhrVptbhBxefJHsyS7T0,35,2012,alt-rock,0.617,0.474,0,-8.562,0,0.0335,0.834,0.00612,0.103,0.523,120.687,287693,4,1
for KING & COUNTRY,Pushing On a Pull Door,4DUPlIRYztsK6D3olSOevP,29,2012,alt-rock,0.426,0.768,0,-5.676,1,0.0347,0.0124,3.4e-05,0.0972,0.117,143.07,236680,4,2
The Menzingers,I Can't Seem To Tell,3lv4SlmV5FnIbvQ1q7YLeA,29,2012,alt-rock,0.504,0.918,3,-4.816,1,0.0528,0.000403,0.218,0.175,0.503,93.887,185387,4,1
mor ve ötesi,Oyunbozan,5DbtYgRjkUIapSm2Ilr81D,63,2012,alt-rock,0.492,0.866,11,-5.101,0,0.0342,0.000449,0.00648,0.178,0.632,131.309,277328,4,1
indigo la End,緑の少女,0tcpf7AGPVH2tbKN9tnIyJ,36,2012,alt-rock,0.503,0.738,9,-4.035,1,0.048,0.00696,0.000419,0.104,0.696,155.003,256547,4,1
Flyleaf,Freedom,2W6xLXgSiCg8tarbPj4ssc,28,2012,alt-rock,0.451,0.97,2,-2.924,1,0.0821,0.000123,0.0,0.299,0.385,121.0,199093,3,2
Natalia Lafourcade,O Pato - El Pato,2UxREwhAZtHWOKwSPy26s9,26,2012,alt-rock,0.704,0.63,2,-9.818,1,0.336,0.665,0.00934,0.101,0.745,194.017,131867,4,0
Third Day,Morning Has Broken,6d3Yv8B0mGFl9B22JL5lzt,30,2012,alt-rock,0.449,0.661,7,-7.924,1,0.0284,0.00576,2.79e-05,0.085,0.435,142.107,205120,3,2
St. Lucia,Before The Dive,4mNFQGXQmTCdyhAGjaNVSb,31,2012,alt-rock,0.488,0.742,9,-6.345,0,0.0271,0.0852,7.2e-05,0.135,0.527,146.889,279267,4,2
Evans Blue,Warrior,7f2FlmJPAwV9abieOPX0wx,29,2012,alt-rock,0.574,0.807,0,-4.544,0,0.0349,0.00312,0.000554,0.122,0.336,135.984,245485,4,2
Giant Sand,Forever and a Day,7gZE6qaBCjz5kKNHDGLBe9,34,2012,alt-rock,0.341,0.807,4,-7.711,0,0.0362,0.00816,0.0124,0.0863,0.49,145.378,386093,4,2
12 Stones,Psycho,4mxQZjjN97MAzfxkrwoLta,26,2012,alt-rock,0.484,0.952,5,-3.785,1,0.0726,0.000109,0.0557,0.12,0.57,131.937,193773,4,2
CAN,Oscura Primavera,4TH5UmkHBbeXbpF8UBIMA7,26,2012,alt-rock,0.517,0.399,4,-13.147,0,0.0285,0.581,0.764,0.0976,0.181,127.453,199093,4,3
Hillsong UNITED,Bones - Live,22gXAKnTEaMIBUDOQWgxJI,27,2012,alt-rock,0.383,0.42,9,-8.414,1,0.0304,0.609,0.000387,0.47,0.0798,94.068,246973,4,2
Stone Sour,"The Travelers, Pt. 2 - Pt. 2",4zfxvfo5SYVVam9rwoBJjv,34,2012,alt-rock,0.396,0.678,3,-6.07,0,0.0451,0.00401,0.148,0.371,0.161,164.077,181920,4,2
Blood Command,Cult of the New Beat,2rzRBSguvwpeOrryIZjC40,34,2012,alt-rock,0.512,0.952,2,-3.904,1,0.12,6.36e-05,0.858,0.159,0.25,138.947,277150,4,3
TobyMac,Me Without You - Capital Kings Remix,6MZ1n9FiL3BcC3IkGagjvh,29,2012,alt-rock,0.692,0.666,10,-5.187,1,0.0298,0.00189,0.00149,0.0757,0.413,130.045,289463,4,1
Hillsong UNITED,Mighty To Save - Live,2nFSEa6B4L1D50xMi2YejZ,27,2012,alt-rock,0.293,0.865,9,-6.126,1,0.0501,0.00286,1.7e-05,0.87,0.162,151.913,312541,4,2
The Menzingers,Ava House,4kfVEChRkpB0ZU6f9xr8Dk,29,2012,alt-rock,0.677,0.479,11,-6.03,1,0.0439,0.00158,0.0236,0.1,0.35,115.972,220773,4,1
La Lupita,Contrabando y Traición,1BMa0HLwEHl5ca7b3ri5R7,25,2012,alt-rock,0.45,0.941,0,-6.22,1,0.164,0.233,0.000875,0.347,0.391,139.627,213000,4,0
Michael W. Smith,Great Is the Lord - Bonus Track,35KgiG4XwHiXg3QRkSyGWA,32,2012,alt-rock,0.258,0.56,2,-7.497,1,0.0292,0.472,0.0,0.0985,0.171,173.536,175680,3,2
Lifehouse,Only You're The One,22UETQI4I3QYX208sRbPCY,28,2012,alt-rock,0.502,0.686,5,-6.625,0,0.0367,0.0627,0.0,0.0842,0.279,111.981,209667,4,2
for KING & COUNTRY,People Change,4d51ROVbamfPFmSeSMPnS8,29,2012,alt-rock,0.396,0.571,0,-6.399,1,0.037,0.18,0.0,0.147,0.227,167.971,233633,4,2
The Killers,The Rising Tide,53OlXMrUJS87LVW2YZ35zx,35,2012,alt-rock,0.515,0.861,10,-5.171,0,0.0321,0.00333,0.0,0.324,0.221,138.054,257267,4,2
Nonpoint,Pandora's Box,4TNOoPuRVb2j9ChInukEhO,30,2012,alt-rock,0.484,0.951,8,-4.065,1,0.0747,0.000135,0.000114,0.156,0.579,161.039,184080,4,2
Canterbury,Something Better,49p2lVw2SIn1cCfjaBptQo,39,2012,alt-rock,0.357,0.938,6,-4.46,0,0.0932,8.06e-06,0.0,0.749,0.35,159.996,210893,4,2
Audra Mae,Crazy Love,1ocrOSzshDWW7mroFx6SG4,31,2012,alt-rock,0.521,0.484,0,-6.127,1,0.04,0.563,5.46e-06,0.235,0.579,150.156,171428,4,2
Sonido Gallo Negro,Bocanegra,3MX20DuDYfhihzv24OyM3V,36,2012,alt-rock,0.296,0.691,2,-6.449,0,0.0359,0.0122,0.0254,0.252,0.691,170.509,262571,4,2
Matt Redman,You Never Let Go,6iycYNyYgphDgTsKfwpqhr,41,2012,alt-rock,0.219,0.771,11,-5.047,1,0.0544,0.115,0.0,0.113,0.272,157.76,277307,4,2
Rend Collective,Alabaster,112AxPrlYmdVQHMMrn6UNk,31,2012,alt-rock,0.391,0.214,2,-13.617,1,0.0297,0.596,0.000249,0.125,0.169,129.945,204800,4,2
Stone Sour,My Name Is Allen,7zwNK5ocOAGlHtcQliLG3P,33,2012,alt-rock,0.605,0.977,4,-3.567,1,0.108,2.38e-05,0.168,0.294,0.502,130.013,258387,4,1
Shiny Toy Guns,Fading Listening,1Ep9aoDnFrdxLlMixeFOgf,28,2012,alt-rock,0.721,0.583,0,-8.691,1,0.0259,0.254,0.649,0.319,0.557,119.959,206160,4,3
Third Day,Kicking and Screaming,5Zs2afnOAjHnGmydX0ukTm,29,2012,alt-rock,0.567,0.928,9,-5.761,1,0.0498,0.00876,0.0,0.119,0.696,138.021,166987,4,1
Hot Chip,Motion Sickness,4ykEElZc4FH9dEyUZtt46z,27,2012,alt-rock,0.569,0.923,7,-5.696,1,0.0327,0.0962,0.117,0.29,0.394,125.991,320507,4,2
The Vaccines,No Hope,19NDIdcqPc5NJAMCV0g8kE,36,2012,alt-rock,0.447,0.812,2,-3.697,1,0.0419,0.00146,0.00025,0.309,0.631,93.899,250200,4,1
Andrew Peterson,You'll Find Your Way,2eu9ROyI2L4mgNRSGWb5lS,27,2012,alt-rock,0.503,0.449,0,-11.289,1,0.0279,0.478,0.000313,0.106,0.134,111.095,270080,4,2
Die Toten Hosen,Tage wie diese,2lYsCjTvXIHOqT8xSbK2jq,61,2012,alt-rock,0.67,0.696,7,-4.935,1,0.0294,0.0847,8.09e-05,0.0939,0.312,97.021,268427,4,1
Moon Taxi,Whiskey Sunset,24T5R1v3jWHg7KbtD5PLto,26,2012,alt-rock,0.531,0.779,5,-5.623,1,0.0615,0.0155,5.67e-06,0.0838,0.312,108.152,230120,4,2
Billy Bragg,California Stars,233sUZTW3cXo0kFqvgDWNX,29,2012,alt-rock,0.622,0.736,9,-9.229,1,0.0292,0.422,1.18e-05,0.0829,0.723,110.24,298533,4,1
Shahin Najafi,Ranandegi dar Masti,0P5BZjale7VsgNVQm0YNT1,36,2012,alt-rock,0.609,0.853,0,-3.258,1,0.0764,0.0171,0.0,0.0819,0.459,156.158,315538,4,2
Death,Spiritual Healing,0HBNWx4y3JwWzL4DVXLYXR,34,2012,alt-rock,0.343,0.942,0,-4.756,1,0.0866,2.63e-05,0.0136,0.0701,0.369,114.577,464400,3,2
Kaiser Chiefs,Kinda Girl You Are,1nMJwRwjQvq1Wi3whK5g3M,42,2012,alt-rock,0.241,0.945,0,-2.774,1,0.132,0.000323,0.0,0.408,0.478,164.747,158507,4,2
División Minúscula,Humanos Como Tú,3PfJcQLyrDOrVcyrDf3mzg,51,2012,alt-rock,0.504,0.869,10,-6.369,1,0.0421,0.00403,1.42e-05,0.388,0.868,152.012,211853,4,1
Tremonti,New Way Out,3wbeC6uy7PHGIUOKXRyRSU,34,2012,alt-rock,0.469,0.9,11,-4.459,1,0.052,7.47e-05,9.33e-05,0.126,0.21,98.947,259391,4,2
Hillsong UNITED,Take It All - Live,60AU93rhMxOC6mEGFJTrwP,26,2012,alt-rock,0.409,0.986,11,-4.086,1,0.243,0.000927,0.00431,0.947,0.118,151.93,251707,4,0
Levon Helm,Toast to Freedom - Long Version,0SQPaGnphdxWDKJxtQ7NY5,34,2012,alt-rock,0.59,0.66,4,-6.81,1,0.0289,0.161,0.0,0.142,0.584,102.013,374508,4,1
Sent By Ravens,Prudence,3D44rHMVlLV2gN0xTg9ozY,28,2012,alt-rock,0.446,0.934,0,-2.314,0,0.0701,0.000103,0.0,0.369,0.699,143.028,143480,4,2
Die Ärzte,M&F,3OVcnhaZTKC6fE0oqiMEny,56,2012,alt-rock,0.591,0.969,11,-4.551,1,0.049,0.0455,0.00139,0.399,0.961,152.09,256120,4,1
Cloud Nothings,Fall In,0EGF3cHZBlEmqzZIAjSl1X,28,2012,alt-rock,0.286,0.92,4,-5.886,0,0.0479,0.000473,0.00298,0.347,0.449,97.561,195067,4,2
Group 1 Crew,His Kind of Love,5VlUBkM0eFPWJ80v7msunH,30,2012,alt-rock,0.513,0.856,6,-3.133,1,0.0323,0.00111,0.0,0.114,0.398,150.036,207707,4,2
Cultura Profética,Ilegal - En Vivo,2GOSQgWXYsy0rc1GbiWst0,43,2012,alt-rock,0.679,0.776,10,-3.253,0,0.0492,0.458,7.48e-05,0.969,0.668,120.237,316440,4,1
Steven Curtis Chapman,Speechless,6GhzOYfrReyXf19U4YuGXm,26,2012,alt-rock,0.538,0.663,2,-6.702,1,0.0295,0.187,0.0,0.216,0.428,105.965,306680,4,1
Mexican Institute Of Sound,Tipo Raro,7lMZN55AvmnF4ClDN2wukD,37,2012,alt-rock,0.736,0.708,0,-6.722,1,0.0423,0.016,0.00102,0.0714,0.962,136.018,220265,4,1
Saint Motel,Stories,2IMsXtookKfsszq40DqY8O,27,2012,alt-rock,0.218,0.881,4,-5.286,1,0.139,0.0102,1.05e-06,0.0495,0.262,173.22,243533,4,2
Papa Roach,Not That Beautiful,08LgPUJNEQWR4s30oBxgCs,34,2012,alt-rock,0.504,0.937,5,-5.192,0,0.0553,0.000341,0.00012,0.316,0.494,156.01,198187,4,2
My Morning Jacket,Outta My System - Washed Out Instrumental,6ZxWv3I1G5dvcUXs40AxkU,26,2012,alt-rock,0.394,0.672,11,-9.19,1,0.0623,0.705,0.457,0.17,0.385,134.76,298452,4,3
Rival Sons,Jordan,4qTmWvo2YwEWVQ1mIJcXyX,35,2012,alt-rock,0.36,0.415,11,-8.693,1,0.0394,0.04,2.93e-05,0.112,0.158,110.252,378213,3,2
The Flatlanders,Bhagavan Decreed,7q5pqTStiV9pLvD33A9pes,28,2012,alt-rock,0.566,0.266,7,-9.449,1,0.0332,0.546,0.0,0.118,0.523,134.865,180120,4,1
Nonpoint,Bullet With A Name,2BPyeWPT4t9B4tpW1nyYvo,27,2012,alt-rock,0.57,0.88,10,-3.562,0,0.104,0.000275,0.000203,0.32,0.696,91.025,206653,3,1
Blues Saraceno,Evil Ways,2UTqmAQ0Pp5k5zsoZQFZCc,33,2012,alt-rock,0.51,0.738,9,-5.488,1,0.0279,0.000326,2.43e-05,0.119,0.514,85.979,213275,4,1
Youngblood Hawke,We Come Running - Tiësto Remix,4uhRGMvNy1BYoiJByEHL93,29,2012,alt-rock,0.663,0.773,0,-5.504,0,0.0375,0.000843,0.328,0.172,0.284,124.972,269507,4,1
Jason Isbell and the 400 Unit,Alabama Pines - Live,6Y3FrPW4QND1a4SvHkoNBq,28,2012,alt-rock,0.437,0.52,4,-9.663,1,0.0303,0.59,0.0658,0.724,0.215,100.172,251160,4,2
Silversun Pickups,Make Believe,0IJgsMMoFUJbnfCqLqvzGP,27,2012,alt-rock,0.585,0.879,5,-5.036,0,0.0325,0.00457,0.000376,0.23,0.385,107.024,313173,4,1
Jack White,Hip (Eponymous) Poor Boy,1AoiVnAj0a9G7zLyLnmfIt,31,2012,alt-rock,0.406,0.866,7,-9.198,1,0.067,0.113,5.81e-05,0.122,0.594,169.513,183480,4,2
Mexican Institute Of Sound,Es-Toy,7xmGMLRtaMWPzOSgq6HEiT,34,2012,alt-rock,0.674,0.879,9,-7.256,0,0.0558,0.00612,0.0177,0.182,0.758,113.984,199297,4,1
No Doubt,One More Summer,6v5gVGbjz9ZqX3F5BAJBnS,30,2012,alt-rock,0.5,0.762,4,-3.715,1,0.0381,0.00333,0.0195,0.0493,0.201,129.943,278653,4,2
Black Pistol Fire,Crows Feet,5WGa4aaJfAe2Tk2TgMlORr,29,2012,alt-rock,0.389,0.829,7,-5.58,1,0.15,0.0618,0.00125,0.168,0.435,122.051,160440,4,2
Monsieur Periné,La Muerte,6JbuWmDTkDWKD7L5uN0Jyv,41,2012,alt-rock,0.84,0.645,7,-10.233,0,0.0903,0.0676,0.00709,0.079,0.883,115.989,256058,4,1
Miike Snow,Devil's Work,1t65ozx55K05xqjwmSDdWM,27,2012,alt-rock,0.198,0.868,2,-4.486,0,0.0541,0.119,0.0048,0.343,0.382,166.303,235680,5,2
Jawbreaker,Chesterfield King,1S9NZjGx3O2BYyaLMnO9ut,28,2012,alt-rock,0.431,0.95,7,-8.497,1,0.0376,3.03e-05,0.00185,0.0816,0.704,99.647,235320,4,1
Celldweller,First Person Shooter,08nw3kLkq1Ca0ngBx5yCkA,28,2012,alt-rock,0.296,0.949,1,-3.81,1,0.106,0.000539,0.253,0.156,0.152,140.078,171427,4,2
Francesca Battistelli,Heaven Everywhere,3uvS5Ey8mXwRoTlxzyOmLM,27,2012,alt-rock,0.458,0.676,9,-5.987,1,0.0365,0.558,0.0,0.0997,0.267,137.714,207880,3,2
DIIV,Air Conditioning,1F8Jb5fEFEbO6HejZOuo7H,32,2012,alt-rock,0.583,0.857,7,-6.592,1,0.0319,0.00444,0.742,0.102,0.704,119.941,270173,4,3
Passion Pit,Hideaway,73dEV2H9WznwBzAvj2Pf2C,28,2012,alt-rock,0.468,0.843,1,-6.1,0,0.056,0.00707,1.46e-05,0.305,0.36,135.095,231173,4,2
The Smashing Pumpkins,The Celestials,42ve7IYBRDEQaOicNELwKd,25,2012,alt-rock,0.41,0.624,2,-7.603,1,0.0461,0.00609,0.0217,0.226,0.367,118.931,237707,4,2
Tremonti,So You're Afraid,0aDaJnmgmogqB33j1oMNmv,33,2012,alt-rock,0.278,0.972,1,-3.67,0,0.121,3.69e-05,0.00916,0.142,0.278,99.53,236904,4,2
Celldweller,Blackstar,0yUlpOvWxey6h3us0CZ23k,32,2012,alt-rock,0.557,0.919,1,-3.326,1,0.0565,0.00023,0.000487,0.0959,0.632,130.044,250253,4,1
Jeff Rosenstock,Twinkle,4sxudu1jqzzElrCQCdPUd7,28,2012,alt-rock,0.368,0.933,0,-2.891,1,0.0564,0.0158,1.58e-05,0.72,0.245,107.478,259125,4,2
Natalia Lafourcade,Imposible (with León Larregui),3gomYwoePusGetRpXYATjx,41,2012,alt-rock,0.663,0.332,5,-9.446,0,0.0288,0.592,0.0178,0.106,0.528,115.133,241000,4,1
Third Day,I See Love,73CS2JTJ9KVe6rYr7Cw3jg,28,2012,alt-rock,0.298,0.863,11,-6.19,1,0.0459,0.000816,0.0,0.247,0.299,187.806,251507,4,2
Newsboys,The League Of Incredible Vegetables - Theme,3HKkb4rtqfK0E6cdj8U7fS,26,2012,alt-rock,0.485,0.969,7,-4.19,0,0.144,0.0078,0.0,0.314,0.535,170.015,192383,4,2
Japandroids,The Nights of Wine and Roses,3uS4xj4hCZfEKYJxZyw0r7,28,2012,alt-rock,0.213,0.926,9,-5.034,1,0.0964,0.000265,0.00501,0.13,0.183,161.055,242236,4,2
Papa Roach,Silence Is The Enemy,5Aj7bcFhLKWxkvwOoxcsL9,34,2012,alt-rock,0.493,0.975,8,-6.034,1,0.0774,0.000954,0.00889,0.101,0.258,135.065,173267,4,2
Shiny Toy Guns,Speaking Japanese,2egS4DjSTr9O59nFMmLLNX,28,2012,alt-rock,0.784,0.676,11,-4.333,1,0.0607,0.0171,2.13e-06,0.206,0.854,120.023,186253,4,1
Jamestown Story,Barefoot and Bruised,3HN8NmS63x5CLw0Sy7JiYm,30,2012,alt-rock,0.527,0.419,6,-6.652,1,0.0297,0.0962,0.0,0.1,0.229,119.984,279573,4,2
Smash Mouth,Don't You (Forget About Me),3MnE8TD4qiHPl8X35yDQea,25,2012,alt-rock,0.528,0.835,5,-5.297,1,0.0331,0.000165,0.0,0.413,0.663,112.644,261280,4,1
Electric Guest,Holes,0AfNLvmxt9wj7Ulnl4oBYj,26,2012,alt-rock,0.703,0.446,2,-8.723,1,0.143,0.0735,0.333,0.072,0.689,77.064,165773,4,1
Jack White,Weep Themselves To Sleep,4V04bHiCEVux579JcZQDDP,30,2012,alt-rock,0.396,0.877,4,-8.837,0,0.046,0.0139,0.235,0.287,0.611,168.349,259093,4,2
Garbage,Control,3kvGsbyh3nC3rdxKg9oJ7V,34,2012,alt-rock,0.241,0.68,5,-5.389,0,0.0387,7.02e-05,0.397,0.12,0.233,184.013,252480,4,2
Passion Pit,On My Way,2u295Qd2IeM1V8AsNyz0Zv,28,2012,alt-rock,0.458,0.68,5,-6.16,1,0.0306,0.0214,1.31e-05,0.1,0.252,115.017,227067,4,2
Flatfoot 56,Winter in Chicago,50YLvKXdOFZItUCcmJxSTf,28,2012,alt-rock,0.413,0.964,5,-3.766,1,0.0633,0.0371,0.0,0.182,0.677,97.482,190521,4,1
Anberlin,Someone Anyone,3fxW8hal5spPoqA1gcChgx,25,2012,alt-rock,0.382,0.986,7,-5.027,1,0.143,1.99e-05,0.0457,0.115,0.233,169.992,208293,4,2
Stone Sour,Influence of a Drowsy God,56OORedNjFtHSG30bo6QCo,33,2012,alt-rock,0.3,0.983,3,-5.271,0,0.228,0.000243,0.000654,0.116,0.152,125.983,269280,4,0
Kari Jobe,A Mi Corazón Tranquilizarás,3ssTEKJaW7po2GOjXltXyF,37,2012,alt-rock,0.68,0.618,7,-3.557,1,0.0263,0.164,0.0,0.105,0.645,94.011,214053,4,1
Natalia Lafourcade,Aventurera (with Alex Ferreira),27NkLYbfxCu528Ux7C97Gr,40,2012,alt-rock,0.782,0.562,3,-9.075,1,0.0457,0.528,0.00417,0.281,0.592,97.947,212000,4,1
Wrinkle Neck Mules,When The Wheels Touch Down,7CcWzrAddNzZRRJYgxAVm4,25,2012,alt-rock,0.37,0.377,0,-9.181,1,0.036,0.0484,9.11e-06,0.115,0.214,118.986,251573,4,2
MercyMe,The First Time,5PHaTee1Ag2yuExSXmYZoP,27,2012,alt-rock,0.586,0.287,1,-9.015,1,0.0258,0.71,0.0,0.113,0.273,87.088,226067,4,1
The Brian Jonestown Massacre,Panic In Babylon,0tyoeMypzUIzgvMB3R7pmL,35,2012,alt-rock,0.465,0.884,11,-5.423,1,0.051,0.000793,0.818,0.49,0.288,128.284,278827,4,3
The Wallflowers,Reboot the Mission (feat. Mick Jones),6fOwkATR9dATQG6iCBY545,31,2012,alt-rock,0.7,0.89,9,-5.073,0,0.0453,0.008,7.83e-05,0.195,0.879,119.243,210413,4,1
Future Islands,The Fountain,6u5g0R7d8Xpk3qZNeRY8r0,31,2012,alt-rock,0.513,0.677,2,-8.827,1,0.0318,0.0387,0.929,0.0828,0.454,159.988,339357,4,3
The Mowgli's,San Francisco,3zdI8HDPKoMsCRkmpQTblk,32,2012,alt-rock,0.363,0.893,11,-4.81,1,0.0584,0.0131,0.0,0.0825,0.37,93.041,172893,4,2
Cloud Nothings,No Future/No Past,2rtjLTGm2trptxdRL9jJ6V,27,2012,alt-rock,0.341,0.63,1,-8.767,1,0.0397,0.0906,0.726,0.088,0.136,82.776,281320,4,3
Chicano Batman,The Ballad of Raymundo Jacquez,3maQuAzCqQ0c6iOmeh5AHQ,26,2012,alt-rock,0.512,0.594,1,-6.595,0,0.0465,0.0495,0.41,0.223,0.456,115.261,211267,4,3
Natalia Lafourcade,Farolito (with Gilberto Gil),30CNJpVV1qtEisIeunne7j,38,2012,alt-rock,0.408,0.211,0,-11.945,1,0.101,0.884,0.0157,0.449,0.427,77.555,161000,1,2
Elefante,Mariposas en el Cielo,2xWnn0p2W3W6w8K52Svdp8,40,2012,alt-rock,0.585,0.746,4,-6.993,0,0.0451,0.0981,0.0,0.293,0.591,139.975,216653,4,1
Fireflight,Stronger Than You Think,3wWTMIuMOpqmlK3VhZlqgB,29,2012,alt-rock,0.463,0.919,6,-3.433,0,0.102,0.00101,0.0146,0.109,0.308,160.044,220680,4,2
Jack White,Take Me With You When You Go,5AteFQqXbL6frT7mOSsxup,29,2012,alt-rock,0.356,0.847,7,-10.427,1,0.0843,0.0843,0.0377,0.17,0.433,100.807,250160,4,2
TobyMac,Mac Daddy (Tru's Reality),7ohEpEOT2NVo3U9jtF16W7,27,2012,alt-rock,0.64,0.921,10,-3.705,0,0.215,0.335,0.0,0.43,0.768,147.914,160707,4,0
Incubus,Are You In?,03PHG3uwPXxAYoWODatuLv,25,2012,alt-rock,0.53,0.624,2,-7.465,1,0.0372,0.237,0.133,0.885,0.374,93.936,264613,4,1
The Hives,Go Right Ahead,1KvJY0dBhENKdYqDpytE9p,25,2012,alt-rock,0.482,0.956,9,-4.539,0,0.0829,0.00078,0.0,0.0421,0.585,136.436,185627,4,2
Band Of Skulls,The Devil Takes Care of His Own,3eiEVxOkDb65xxhAzAtki7,24,2012,alt-rock,0.35,0.658,9,-6.553,1,0.0568,0.0182,3.79e-06,0.073,0.593,156.295,184773,4,2
Die Antwoord,U Make A Ninja Wanna Fuck,5EQvdkefw3X4yIBibJSbFw,34,2012,alt-rock,0.825,0.666,7,-8.074,1,0.234,0.0186,0.00329,0.0934,0.434,146.012,196293,4,0
Poets of the Fall,Cradled in Love,7saeg1XSIx0RhNMHY5km2e,40,2012,alt-rock,0.592,0.474,4,-8.288,1,0.0262,0.557,0.0,0.148,0.317,130.0,281827,4,2
Veltpunch,CRAWL,4dmU1OQSeWi2KCQbhCdH8y,29,2012,alt-rock,0.365,0.869,4,-2.619,0,0.043,0.000134,0.434,0.0903,0.637,178.02,263573,4,3
TobyMac,Family,1VAVGF84xWOXojCoOjKsvV,27,2012,alt-rock,0.437,0.432,11,-5.549,1,0.029,0.876,0.0,0.108,0.478,154.149,226720,4,2
The Offspring,Hurting As One,2LJOA9jsrd9c1xSfV2L48Y,37,2012,alt-rock,0.396,0.968,5,-2.435,0,0.0723,4.35e-05,0.0,0.102,0.544,158.888,169893,4,2
The Flatlanders,Shadow of the Moon,2LjXQvfowY2ggqnngongQr,27,2012,alt-rock,0.549,0.264,4,-10.536,1,0.0491,0.516,0.0,0.294,0.703,153.243,172987,4,1
Lower Than Atlantis,Love Someone Else,1tofp6uffkJvUAy3yoC1Tp,25,2012,alt-rock,0.363,0.986,4,-3.112,0,0.115,2.52e-05,0.0118,0.597,0.405,168.039,149965,4,2
DON BROCO,Hold On,43KVaprhN4TyvfQ4hbxbAm,26,2012,alt-rock,0.562,0.944,9,-3.25,0,0.177,0.121,0.0,0.128,0.696,132.891,179880,4,0
10 Years,Backlash,5SnxhGb37PEhpdrrvUtTok,26,2012,alt-rock,0.404,0.871,6,-5.114,1,0.048,8.89e-05,0.0271,0.0752,0.161,148.954,217867,4,2
